id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,cl_approach_spec,cl_grp_size,cl_collab_kind,cl_stud_collab,cl_extr_rewards,cl_what_rewards,cl_comp_elem,cl_teacher_role_info,cl_pup_feedback,cl_pup_feedback_who
43099707,De Ligny (1996),1996,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1436,0.3353,['Post-test unadjusted (select one from this group)'],Mathematics post test score,With business as usual,['Sample: All'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1436,0.3353,NA,NA,NA,NA,NA,NA,42,1,2,['Middle school'],"['12', '11']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],4,5,45,['Toolkit: Collaborative learning'],['Aronson: JIGSAW groups or Home/Expert groups'],['5'],['Peer collaboration during the task or process of the activity AND with a joint collaborative outcome BUT with different collaborative groups at different stages of the activity'],['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099276,DeVries (1976),1976,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.762,0.2845,['Post-test unadjusted (select one from this group)'],MacGinitie Vocabulary,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.762,0.2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,4,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],5,5,50,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099557,Dori (1995),1995,['Conference paper'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.4776,0.1971,['Post-test unadjusted (select one from this group)'],Achievement in course content,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.4776,0.1971,NA,NA,NA,112,1,4,['Middle school'],"['13', '14']",NA,NA,['Israel'],['Prospective QED'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],38,NA,NA,['Toolkit: Collaborative learning'],"['Aronson: JIGSAW groups or Home/Expert groups', 'Other (please specify)']","['4', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099435,Durukan (2011),2011,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",1.9174,0.3661,NA,Reading Comprehension Achievement Test,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",1.9174,0.3661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,1,['Primary/elementary school'],"['12', '13']",NA,NA,['Turkey'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],5,2,60,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the tasks or activities, BUT with an individual outcome']",['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099606,Edwards (1972),1972,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.48,0.2,['Post-test unadjusted (select one from this group)'],Divergent Solutions Test,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.48,0.2,NA,NA,NA,NA,NA,NA,96,1,NA,['Middle school'],"['12', '13']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],9,5,40,['Toolkit: Collaborative learning'],['Other (please specify)'],"['3', '4']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],"['Individual rewards for individual performance? (Please highlight the relevant text.)', 'Group rewards for group performance? (Please highlight the relevant text.)']",['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099558,Faro (2006),2006,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.4013,0.3197,NA,Regents Competency test in Science,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.4013,0.3197,NA,NA,NA,40,1,4,['Secondary/High school'],"['14', '15', '16']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],6,1,50,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],NA,"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
40307293,Fischer (1989),1989,['Dissertation or thesis'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Science primary outcome']",0.5474,0.1251,['Post-test adjusted for baseline attainment'],Science (Grades combined),With business as usual,['Sample: All'],Science,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.5474,0.1251,NA,NA,NA,266,8,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Teaching assistants'],24,5,30 ,"['Toolkit: Collaborative learning', 'Toolkit: Reading comprehension strategies']",['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099288,Garibaldi (1979),1979,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",1.6954,0.3571,['Post-test unadjusted (select one from this group)'],Anagram,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,"['Secondary/High school', 'Independent/private school']","['15', '16', '17', '18']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['No'],['No'],['No'],['Unclear/ not specified'],['Unclear/not specified'],0.2,1,40,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],['No'],NA
43099561,Gayford (1995),1995,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.7111,0.1489,['Post-test unadjusted (select one from this group)'],Radiation ,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.7111,0.1489,NA,NA,NA,192,NA,8,['Secondary/High school'],"['15', '16']",NA,NA,"['UK (Select all that apply)', 'England']",['Cluster RCT'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],0.2,2,60,['Toolkit: Collaborative learning'],['Other (please specify)'],"['3', '4']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099127,Ghaith (1998),1998,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.0608,0.1123,NA,English Language test,With business as usual,NA,Literacy  speaking and listening/oral language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,1,12,['Middle school'],"['8', '9', '10', '11']",NA,NA,['Lebanon'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,NA,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099535,Ghaith (2003),2003,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2658,0.2685,NA,Reading Achievement Test,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.2658,0.2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,NA,['Secondary/High school'],"['15', '16']",NA,NA,['Lebanon'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,NA,50,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Students']
47269802,Giannitti (1988) CL,1988,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.1747,0.1422,['Post-test unadjusted (select one from this group)'],Social Studies Achievement Test Overall ES,With active control,"['Sample: High achievers', 'Sample: Average']",Social Studies,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,2,NA,"['Middle school', 'Independent/private school']","['11', '12', '13', '14']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],NA,NA,45,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['5', '6']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099128,Gillies (2000),2000,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",1.271,0.4776,['Post-test unadjusted (select one from this group)'],Comprehension Questionnaire,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.271,0.4776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,11,25,['Primary/elementary school'],"['8', '9']",NA,NA,['Australia'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,3,60,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099712,Ginsburg-Block (1998),1998,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.7545,0.4253,NA,Curriculum-Based Computational Test,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.7545,0.4253,NA,NA,NA,NA,NA,NA,104,NA,NA,['Primary/elementary school'],"['7', '8', '9']",TRUE,100.0,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],7,2,30,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099481,Glassman (1989),1989,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0399,0.0954,NA,Iowa skill of basic test - Reading ,With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.0399,0.0954,NA,NA,NA,['Mathematics primary outcome'],0.0108,0.0953,NA,NA,NA,NA,NA,NA,720,2,NA,"['Primary/elementary school', 'Middle school']","['7', '8', '9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,5,50,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['6'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Individual rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
